year,cause_group,age_group,deaths,source
2023,20- Enfermedades de las glándulas endocrinas y metabólicas,col_7,0,INEC_CR_2023_C4
2023,20- Enfermedades de las glándulas endocrinas y metabólicas,col_8,0,INEC_CR_2023_C4
2023,20- Enfermedades de las glándulas endocrinas y metabólicas,col_9,0,INEC_CR_2023_C4
2023,20- Enfermedades de las glándulas endocrinas y metabólicas,col_10,0,INEC_CR_2023_C4
2023,20- Enfermedades de las glándulas endocrinas y metabólicas,col_11,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_1,203,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,Menos de,2,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,1 - 14,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,15 - 64,93,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,65 años,107,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,Ignorada,1,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_7,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_8,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_9,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_10,0,INEC_CR_2023_C4
2023,21- Deficiencia de la nutrición,col_11,0,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_1,140,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",Menos de,1,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",1 - 14,2,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",15 - 64,61,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",65 años,74,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",Ignorada,2,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_7,0,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_8,0,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_9,0,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_10,0,INEC_CR_2023_C4
2023,"22- Enfermedades de la sangre, de los órganos hematopoyéticos y ciertos trastornos que afectan el mecanismo de la inmunidad",col_11,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_1,1106,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,Menos de,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,1 - 14,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,15 - 64,95,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,65 años,1010,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,Ignorada,1,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_7,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_8,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_9,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_10,0,INEC_CR_2023_C4
2023,23- Trastornos mentales y del comportamiento,col_11,0,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_1,1148,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,Menos de,5,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,1 - 14,53,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,15 - 64,330,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,65 años,759,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,Ignorada,1,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_7,0,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_8,0,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_9,0,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_10,0,INEC_CR_2023_C4
2023,24- Enfermedades e infecciones virales del sistema nervioso,col_11,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_1,1,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,Menos de,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,1 - 14,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,15 - 64,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,65 años,1,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,Ignorada,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_7,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_8,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_9,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_10,0,INEC_CR_2023_C4
2023,25 - Enfermedades del ojo y sus anexos,col_11,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_1,2,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,Menos de,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,1 - 14,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,15 - 64,1,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,65 años,1,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,Ignorada,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_7,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_8,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_9,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_10,0,INEC_CR_2023_C4
2023,26- Enfermedades del oído y de la apófisis mastoides,col_11,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_1,25,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,Menos de,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,1 - 14,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,15 - 64,4,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,65 años,21,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,Ignorada,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_7,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_8,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_9,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_10,0,INEC_CR_2023_C4
2023,27- Fiebre reumática y otras enfermedades reumáticas del corazón,col_11,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_1,1883,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,Menos de,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,1 - 14,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,15 - 64,240,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,65 años,1638,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,Ignorada,5,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_7,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_8,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_9,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_10,0,INEC_CR_2023_C4
2023,28- Enfermedad hipertensiva,col_11,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_1,3050,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,Menos de,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,1 - 14,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,15 - 64,621,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,65 años,2424,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,Ignorada,5,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_7,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_8,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_9,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_10,0,INEC_CR_2023_C4
2023,29- Enfermedad isquémica del corazón,col_11,0,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_1,990,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,Menos de,2,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,1 - 14,7,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,15 - 64,205,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,65 años,775,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,Ignorada,1,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_7,0,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_8,0,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_9,0,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_10,0,INEC_CR_2023_C4
2023,30- Enfermedades de la circulación pulmonar y otras formas de enfermedades del corazón,col_11,0,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_1,1842,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",Menos de,1,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",1 - 14,2,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",15 - 64,325,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",65 años,1513,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",Ignorada,1,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_7,0,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_8,0,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_9,0,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_10,0,INEC_CR_2023_C4
2023,"31- Enfermedades cerebrovasculares, de las venas y las arterias",col_11,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_1,1,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,Menos de,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,1 - 14,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,15 - 64,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,65 años,1,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,Ignorada,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_7,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_8,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_9,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_10,0,INEC_CR_2023_C4
2023,32 - Otras enfermedades del aparato circulatorio,col_11,0,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_1,1901,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",Menos de,25,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",1 - 14,26,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",15 - 64,262,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",65 años,1583,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",Ignorada,5,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_7,0,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_8,0,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_9,0,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_10,0,INEC_CR_2023_C4
2023,"33- Enfermedades de las vías respiratorias- superiores e inferiores-, del pulmón, influenza y neumonía",col_11,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_1,118,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,Menos de,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,1 - 14,1,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,15 - 64,20,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,65 años,97,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,Ignorada,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_7,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_8,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_9,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_10,0,INEC_CR_2023_C4
2023,34- Otras enfermedades del aparato respiratorio y de la pleura,col_11,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_1,1,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",Menos de,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",1 - 14,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",15 - 64,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",65 años,1,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",Ignorada,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_7,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_8,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_9,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_10,0,INEC_CR_2023_C4
2023,"35- Enfermedades de la cavidad bucal, glándulas salivales y maxilares",col_11,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_1,167,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",Menos de,1,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",1 - 14,1,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",15 - 64,46,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",65 años,119,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",Ignorada,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_7,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_8,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_9,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_10,0,INEC_CR_2023_C4
2023,"36- Enfermedades del esófago, apéndice y hernias",col_11,0,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_1,1467,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",Menos de,1,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",1 - 14,2,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",15 - 64,588,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",65 años,869,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",Ignorada,7,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_7,0,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_8,0,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_9,0,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_10,0,INEC_CR_2023_C4
2023,"37- Enteritis y colitis no infecciosas, enfermedades del peritoneo, del hígado, de la vesícula e intestinos",col_11,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_1,68,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,Menos de,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,1 - 14,1,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,15 - 64,19,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,65 años,48,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,Ignorada,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_7,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_8,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_9,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_10,0,INEC_CR_2023_C4
2023,38- Otras enfermedades del sistema digestivo,col_11,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_1,946,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,Menos de,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,1 - 14,2,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,15 - 64,240,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,65 años,701,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,Ignorada,3,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_7,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_8,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_9,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_10,0,INEC_CR_2023_C4
2023,39- Enfermedades del aparato urinario y de  la mama,col_11,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_1,40,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,Menos de,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,1 - 14,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,15 - 64,4,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,65 años,36,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,Ignorada,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_7,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_8,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_9,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_10,0,INEC_CR_2023_C4
2023,40- Enfermedades de los órganos genitales masculinos,col_11,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_1,9,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,Menos de,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,1 - 14,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,15 - 64,3,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,65 años,6,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,Ignorada,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_7,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_8,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_9,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_10,0,INEC_CR_2023_C4
2023,41- Enfermedades de los órganos genitales femeninos,col_11,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_1,3,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,Menos de,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,1 - 14,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,15 - 64,3,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,65 años,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,Ignorada,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_7,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_8,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_9,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_10,0,INEC_CR_2023_C4
2023,43- Causas obstétricas directas,col_11,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_1,2,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,Menos de,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,1 - 14,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,15 - 64,2,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,65 años,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,Ignorada,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_7,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_8,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_9,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_10,0,INEC_CR_2023_C4
2023,44- Causas obstétricas indirectas,col_11,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_1,124,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,Menos de,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,1 - 14,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,15 - 64,24,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,65 años,100,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,Ignorada,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_7,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_8,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_9,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_10,0,INEC_CR_2023_C4
2023,46- Enfermedades de la piel  y del tejido celular cutáneo,col_11,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_1,249,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,Menos de,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,1 - 14,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,15 - 64,92,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,65 años,157,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,Ignorada,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_7,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_8,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_9,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_10,0,INEC_CR_2023_C4
2023,47- Enfermedades del sistema osteomuscular y del tejido conjuntivo,col_11,0,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_1,260,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",Menos de,166,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",1 - 14,29,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",15 - 64,54,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",65 años,11,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",Ignorada,0,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_7,0,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_8,0,INEC_CR_2023_C4
2023,"48- Malformaciones congénitas, deformidades y anomalías cromosómicas",col_9,0,INEC_CR_2023_C4
